ticks;energyInput;energyConsumed;energyInBuffer;energyAllocated;currentlyPlaying;currentTotalBenefit
1011;0.000000;0.030000;542.089701;1.782000;1;0.948110;gr_sensing_SM_con03,
1014;0.000000;0.030000;542.059701;1.782000;1;0.948110;gr_sensing_SM_con03,
1018;0.000000;0.030000;542.029701;1.782000;1;0.948110;gr_sensing_SM_con03,
1022;0.000000;0.030000;541.999701;1.782000;1;0.948110;gr_sensing_SM_con03,
1025;0.000000;0.030000;541.969701;1.782000;1;0.948110;gr_sensing_SM_con03,
1029;0.000000;0.030000;541.939701;1.782000;1;0.948110;gr_sensing_SM_con03,
1033;0.000000;0.030000;541.909701;1.782000;1;0.948110;gr_sensing_SM_con03,
1036;0.000000;0.030000;541.879701;1.782000;1;0.948110;gr_sensing_SM_con03,
1040;0.000000;0.030000;541.849701;1.782000;1;0.948110;gr_sensing_SM_con03,
1043;0.000000;0.030000;541.819701;1.782000;1;0.948110;gr_sensing_SM_con03,
1047;0.000000;0.030000;541.789701;1.782000;1;0.948110;gr_sensing_SM_con03,
1050;0.000000;0.030000;541.759701;1.782000;1;0.948110;gr_sensing_SM_con03,
1054;0.000000;0.030000;541.729701;1.782000;1;0.948110;gr_sensing_SM_con03,
1058;0.000000;0.030000;541.699701;1.782000;1;0.948110;gr_sensing_SM_con03,
1061;0.000000;0.030000;541.669701;1.782000;1;0.948110;gr_sensing_SM_con03,
1064;0.000000;0.030000;541.639701;1.782000;1;0.948110;gr_sensing_SM_con03,
1067;0.000000;0.030000;541.609701;1.782000;1;0.948110;gr_sensing_SM_con03,
1071;0.000000;0.030000;541.579701;1.782000;1;0.948110;gr_sensing_SM_con03,
1074;0.000000;0.030000;541.549701;1.782000;1;0.948110;gr_sensing_SM_con03,
1078;0.000000;0.030000;541.519701;1.782000;1;0.948110;gr_sensing_SM_con03,
1082;0.000000;0.030000;541.489701;1.782000;1;0.948110;gr_sensing_SM_con03,
1085;0.000000;0.030000;541.459701;1.782000;1;0.948110;gr_sensing_SM_con03,
1089;0.000000;0.030000;541.429701;1.782000;1;0.948110;gr_sensing_SM_con03,
1092;0.000000;0.030000;541.399701;1.782000;1;0.948110;gr_sensing_SM_con03,
